question_id,date,number,cert_id,exam,subject_id,review,final_topic,final_title,relation_action,current_container_slug,proposed_target_slug,slug_state,frontmatter_inclusion,blocking_reason,review_resolution,automatic_confidence,relation_state
20151010_030,2015-10-10,30,energy-management,written,1,,failures-accidents-safety,고장·사고·작업안전,existing-slug,boiler-work-safety,boiler-work-safety,existing,pending-owner-activation,frontmatter 관계 활성화 승인 필요,automatic,medium,proposal-only-not-applied
20151010_031,2015-10-10,31,energy-management,written,1,,piping-fittings-valves,배관·이음쇠·밸브,existing-slug,boiler-piping-insulation,boiler-piping-insulation,existing,pending-owner-activation,frontmatter 관계 활성화 승인 필요,automatic,high,proposal-only-not-applied
20151010_032,2015-10-10,32,energy-management,written,1,,water-treatment-corrosion,수질관리·스케일·부식,existing-slug,boiler-water-treatment,boiler-water-treatment,existing,pending-owner-activation,frontmatter 관계 활성화 승인 필요,automatic,high,proposal-only-not-applied
20151010_033,2015-10-10,33,energy-management,written,1,,heating-systems,증기·온수·복사난방,split-candidate,boiler-piping-insulation,heating-systems,proposal-not-created,pending-owner-activation,신규 slug Owner 승인 필요,automatic,high,proposal-only-not-applied
20151010_034,2015-10-10,34,energy-management,written,1,,safety-devices,안전장치·연소안전,existing-slug,boiler-protection-devices,boiler-protection-devices,existing,pending-owner-activation,frontmatter 관계 활성화 승인 필요,automatic,high,proposal-only-not-applied
20151010_035,2015-10-10,35,energy-management,written,1,,piping-fittings-valves,배관·이음쇠·밸브,existing-slug,boiler-piping-insulation,boiler-piping-insulation,existing,pending-owner-activation,frontmatter 관계 활성화 승인 필요,automatic,high,proposal-only-not-applied
20151010_036,2015-10-10,36,energy-management,written,1,,insulation-materials,보온·단열재,split-candidate,boiler-piping-insulation,insulation-materials,proposal-not-created,pending-owner-activation,신규 slug Owner 승인 필요,automatic,high,proposal-only-not-applied
20151010_037,2015-10-10,37,energy-management,written,1,,piping-fittings-valves,배관·이음쇠·밸브,existing-slug,boiler-piping-insulation,boiler-piping-insulation,existing,pending-owner-activation,frontmatter 관계 활성화 승인 필요,automatic,medium,proposal-only-not-applied
20151010_038,2015-10-10,38,energy-management,written,1,,water-treatment-corrosion,수질관리·스케일·부식,existing-slug,boiler-water-treatment,boiler-water-treatment,existing,pending-owner-activation,frontmatter 관계 활성화 승인 필요,automatic,high,proposal-only-not-applied
20151010_039,2015-10-10,39,energy-management,written,1,,piping-fittings-valves,배관·이음쇠·밸브,existing-slug,boiler-piping-insulation,boiler-piping-insulation,existing,pending-owner-activation,frontmatter 관계 활성화 승인 필요,automatic,high,proposal-only-not-applied
20151010_040,2015-10-10,40,energy-management,written,1,,operation-maintenance-preservation,기동·운전·정지·보존,existing-slug,boiler-operation-maintenance,boiler-operation-maintenance,existing,pending-owner-activation,frontmatter 관계 활성화 승인 필요,automatic,medium,proposal-only-not-applied
20151010_041,2015-10-10,41,energy-management,written,1,,heating-load-radiators,난방부하·방열기 계산,split-candidate,boiler-installation-combustion,heating-load-radiators,proposal-not-created,pending-owner-activation,신규 slug Owner 승인 필요,automatic,high,proposal-only-not-applied
20151010_042,2015-10-10,42,energy-management,written,1,,boiler-types-construction,보일러 형식·구조·재료,split-candidate,boiler-operation-basics,boiler-types-construction,proposal-not-created,pending-owner-activation,신규 slug Owner 승인 필요,automatic,medium,proposal-only-not-applied
20151010_043,2015-10-10,43,energy-management,written,1,,heating-systems,증기·온수·복사난방,split-candidate,boiler-piping-insulation,heating-systems,proposal-not-created,pending-owner-activation,신규 slug Owner 승인 필요,automatic,high,proposal-only-not-applied
20151010_044,2015-10-10,44,energy-management,written,1,,piping-fittings-valves,배관·이음쇠·밸브,existing-slug,boiler-piping-insulation,boiler-piping-insulation,existing,pending-owner-activation,frontmatter 관계 활성화 승인 필요,automatic,high,proposal-only-not-applied
20151010_045,2015-10-10,45,energy-management,written,1,,piping-fittings-valves,배관·이음쇠·밸브,existing-slug,boiler-piping-insulation,boiler-piping-insulation,existing,pending-owner-activation,frontmatter 관계 활성화 승인 필요,automatic,high,proposal-only-not-applied
20151010_046,2015-10-10,46,energy-management,written,1,,draft-flue-gas,통풍·연도·굴뚝,split-candidate,boiler-installation-combustion,draft-flue-gas,proposal-not-created,pending-owner-activation,신규 slug Owner 승인 필요,automatic,high,proposal-only-not-applied
20151010_047,2015-10-10,47,energy-management,written,1,,steam-traps-condensate,증기트랩·응축수 환수,split-candidate,boiler-piping-insulation,steam-traps-condensate,proposal-not-created,pending-owner-activation,신규 slug Owner 승인 필요,automatic,high,proposal-only-not-applied
20151010_048,2015-10-10,48,energy-management,written,1,,heating-systems,증기·온수·복사난방,split-candidate,boiler-piping-insulation,heating-systems,proposal-not-created,pending-owner-activation,신규 slug Owner 승인 필요,automatic,high,proposal-only-not-applied
20151010_049,2015-10-10,49,energy-management,written,1,,piping-fittings-valves,배관·이음쇠·밸브,existing-slug,boiler-piping-insulation,boiler-piping-insulation,existing,pending-owner-activation,frontmatter 관계 활성화 승인 필요,automatic,high,proposal-only-not-applied
20151010_050,2015-10-10,50,energy-management,written,1,,boiler-types-construction,보일러 형식·구조·재료,split-candidate,boiler-operation-basics,boiler-types-construction,proposal-not-created,pending-owner-activation,신규 slug Owner 승인 필요,automatic,high,proposal-only-not-applied
20151010_051,2015-10-10,51,energy-management,written,1,,auxiliary-feedwater-equipment,급수·부대설비,existing-slug,boiler-auxiliary-equipment,boiler-auxiliary-equipment,existing,pending-owner-activation,frontmatter 관계 활성화 승인 필요,automatic,high,proposal-only-not-applied
20151010_052,2015-10-10,52,energy-management,written,1,,heating-systems,증기·온수·복사난방,split-candidate,boiler-piping-insulation,heating-systems,proposal-not-created,pending-owner-activation,신규 slug Owner 승인 필요,automatic,high,proposal-only-not-applied
20151010_053,2015-10-10,53,energy-management,written,1,,operation-maintenance-preservation,기동·운전·정지·보존,existing-slug,boiler-operation-maintenance,boiler-operation-maintenance,existing,pending-owner-activation,frontmatter 관계 활성화 승인 필요,automatic,high,proposal-only-not-applied
20151010_054,2015-10-10,54,energy-management,written,1,,safety-devices,안전장치·연소안전,existing-slug,boiler-protection-devices,boiler-protection-devices,existing,pending-owner-activation,frontmatter 관계 활성화 승인 필요,automatic,high,proposal-only-not-applied
20151010_055,2015-10-10,55,energy-management,written,1,,energy-laws-inspection,에너지 관계법규·검사,existing-slug,energy-laws-and-inspection,energy-laws-and-inspection,existing,pending-owner-activation,frontmatter 관계 활성화 승인 필요,automatic,high,proposal-only-not-applied
20151010_056,2015-10-10,56,energy-management,written,1,,energy-laws-inspection,에너지 관계법규·검사,existing-slug,energy-laws-and-inspection,energy-laws-and-inspection,existing,pending-owner-activation,frontmatter 관계 활성화 승인 필요,automatic,high,proposal-only-not-applied
20151010_057,2015-10-10,57,energy-management,written,1,,energy-laws-inspection,에너지 관계법규·검사,existing-slug,energy-laws-and-inspection,energy-laws-and-inspection,existing,pending-owner-activation,frontmatter 관계 활성화 승인 필요,automatic,high,proposal-only-not-applied
20151010_058,2015-10-10,58,energy-management,written,1,,energy-laws-inspection,에너지 관계법규·검사,existing-slug,energy-laws-and-inspection,energy-laws-and-inspection,existing,pending-owner-activation,frontmatter 관계 활성화 승인 필요,automatic,high,proposal-only-not-applied
20151010_059,2015-10-10,59,energy-management,written,1,,energy-laws-inspection,에너지 관계법규·검사,existing-slug,energy-laws-and-inspection,energy-laws-and-inspection,existing,pending-owner-activation,frontmatter 관계 활성화 승인 필요,automatic,high,proposal-only-not-applied
20151010_060,2015-10-10,60,energy-management,written,1,,energy-laws-inspection,에너지 관계법규·검사,existing-slug,energy-laws-and-inspection,energy-laws-and-inspection,existing,pending-owner-activation,frontmatter 관계 활성화 승인 필요,automatic,high,proposal-only-not-applied
20160124_001,2016-01-24,1,energy-management,written,1,,combustion-air-calculation,연소·공기비·배기가스 계산,existing-slug,boiler-installation-combustion,boiler-installation-combustion,existing,pending-owner-activation,frontmatter 관계 활성화 승인 필요,automatic,high,proposal-only-not-applied
20160124_002,2016-01-24,2,energy-management,written,1,,burners-furnaces-atomization,버너·화격자·연소장치,split-candidate,boiler-installation-combustion,burners-furnaces-atomization,proposal-not-created,pending-owner-activation,신규 slug Owner 승인 필요,automatic,high,proposal-only-not-applied
20160124_003,2016-01-24,3,energy-management,written,1,,auxiliary-feedwater-equipment,급수·부대설비,existing-slug,boiler-auxiliary-equipment,boiler-auxiliary-equipment,existing,pending-owner-activation,frontmatter 관계 활성화 승인 필요,automatic,medium,proposal-only-not-applied
20160124_004,2016-01-24,4,energy-management,written,1,,heat-steam-thermodynamics,열·증기·열역학 기초,existing-slug,boiler-operation-basics,boiler-operation-basics,existing,pending-owner-activation,frontmatter 관계 활성화 승인 필요,automatic,high,proposal-only-not-applied
20160124_005,2016-01-24,5,energy-management,written,1,,fuel-properties,연료 특성·발열량,split-candidate,boiler-installation-combustion,fuel-properties,proposal-not-created,pending-owner-activation,신규 slug Owner 승인 필요,automatic,high,proposal-only-not-applied
20160124_006,2016-01-24,6,energy-management,written,1,,boiler-types-construction,보일러 형식·구조·재료,split-candidate,boiler-operation-basics,boiler-types-construction,proposal-not-created,pending-owner-activation,신규 slug Owner 승인 필요,automatic,high,proposal-only-not-applied
20160124_007,2016-01-24,7,energy-management,written,1,,efficiency-output-heat-balance,효율·증발량·열정산,existing-slug,boiler-efficiency-heat-balance,boiler-efficiency-heat-balance,existing,pending-owner-activation,frontmatter 관계 활성화 승인 필요,automatic,high,proposal-only-not-applied
20160124_008,2016-01-24,8,energy-management,written,1,,automatic-control-interlocks,자동제어·인터록,existing-slug,boiler-control-systems,boiler-control-systems,existing,pending-owner-activation,frontmatter 관계 활성화 승인 필요,automatic,high,proposal-only-not-applied
20160124_009,2016-01-24,9,energy-management,written,1,,heat-steam-thermodynamics,열·증기·열역학 기초,existing-slug,boiler-operation-basics,boiler-operation-basics,existing,pending-owner-activation,frontmatter 관계 활성화 승인 필요,automatic,high,proposal-only-not-applied
20160124_010,2016-01-24,10,energy-management,written,1,,combustion-air-calculation,연소·공기비·배기가스 계산,existing-slug,boiler-installation-combustion,boiler-installation-combustion,existing,pending-owner-activation,frontmatter 관계 활성화 승인 필요,automatic,high,proposal-only-not-applied
